#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="slopePrior" name="distribution">
#            <parameter dimension="30" id="Slope" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Normal id="Normal" name="distr">
#                <parameter id="RealParameter" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">0.0</parameter>
#                <parameter id="RealParameter1" lower="0.0" name="sigma" spec="beast.core.parameter.RealParameter" upper="0.0">10.0</parameter>
#            </Normal>
#        </prior>
#        <prior id="interceptPrior" name="distribution">
#            <parameter dimension="30" id="Intercept" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Normal id="Normal1" name="distr">
#                <parameter id="RealParameter2" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">0.0</parameter>
#                <parameter id="RealParameter3" lower="0.0" name="sigma" spec="beast.core.parameter.RealParameter" upper="0.0">10.0</parameter>
#            </Normal>
#        </prior>
#        <prior id="sigmaPrior" name="distribution">
#            <parameter id="Sigma" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <LogNormal id="LogNormalDistributionModel" meanInRealSpace="true" name="distr">
#                <parameter id="RealParameter4" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#                <parameter id="RealParameter5" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="0.0">2.0</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="treePrior" spec="poetry.decisiontree.GeometricTreePrior">
#            <tree id="tree" spec="poetry.decisiontree.DecisionTree"/>
#            <parameter id="RealParameter6" name="mean" spec="beast.core.parameter.RealParameter">10.0</parameter>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution class="SpeciesTreePriorPOEM.min.ESS.p" data="/home/jdou557/Documents/Marsden2019/papers/PoetryPaper/results/weka.arff" id="decisionTreeDistribution" intercept="@Intercept" maxLeafCount="30" pred="SpeciesTreePriorPOEM.weight" sigma="@Sigma" slope="@Slope" spec="poetry.decisiontree.DecisionTreeDistribution" tree="@tree" xmlSplit="false">
#            <pointer dimension="29" id="AttributePointer" spec="beast.core.parameter.IntegerParameter">0</pointer>
#            <parameter dimension="29" id="SplitPoint" name="split" spec="beast.core.parameter.RealParameter">0.5</parameter>
#            <parameter id="RealParameter7" name="shape" spec="beast.core.parameter.RealParameter">5.0</parameter>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	Intercept.0	Intercept.1	Intercept.2	Intercept.3	Intercept.4	Intercept.5	Intercept.6	Intercept.7	Intercept.8	Intercept.9	Intercept.10	Intercept.11	Intercept.12	Intercept.13	Intercept.14	Intercept.15	Intercept.16	Intercept.17	Intercept.18	Intercept.19	Intercept.20	Intercept.21	Intercept.22	Intercept.23	Intercept.24	Intercept.25	Intercept.26	Intercept.27	Intercept.28	Intercept.29	Slope.0	Slope.1	Slope.2	Slope.3	Slope.4	Slope.5	Slope.6	Slope.7	Slope.8	Slope.9	Slope.10	Slope.11	Slope.12	Slope.13	Slope.14	Slope.15	Slope.16	Slope.17	Slope.18	Slope.19	Slope.20	Slope.21	Slope.22	Slope.23	Slope.24	Slope.25	Slope.26	Slope.27	Slope.28	Slope.29	Sigma	AttributePointer.0	AttributePointer.1	AttributePointer.2	AttributePointer.3	AttributePointer.4	AttributePointer.5	AttributePointer.6	AttributePointer.7	AttributePointer.8	AttributePointer.9	AttributePointer.10	AttributePointer.11	AttributePointer.12	AttributePointer.13	AttributePointer.14	AttributePointer.15	AttributePointer.16	AttributePointer.17	AttributePointer.18	AttributePointer.19	AttributePointer.20	AttributePointer.21	AttributePointer.22	AttributePointer.23	AttributePointer.24	AttributePointer.25	AttributePointer.26	AttributePointer.27	AttributePointer.28	SplitPoint.0	SplitPoint.1	SplitPoint.2	SplitPoint.3	SplitPoint.4	SplitPoint.5	SplitPoint.6	SplitPoint.7	SplitPoint.8	SplitPoint.9	SplitPoint.10	SplitPoint.11	SplitPoint.12	SplitPoint.13	SplitPoint.14	SplitPoint.15	SplitPoint.16	SplitPoint.17	SplitPoint.18	SplitPoint.19	SplitPoint.20	SplitPoint.21	SplitPoint.22	SplitPoint.23	SplitPoint.24	SplitPoint.25	SplitPoint.26	SplitPoint.27	SplitPoint.28	R2(train)	rho(train)	R2(test)	rho(test)	leafcount
260000	-798.0053010974048	-584.9043437393633	-213.1009573580414	-1.8381930012078016	-2.363644041732931	-1.4576789894798985	-16.320873569127535	-0.5343118241014579	-4.3338234105362945	9.352709669617024	-8.046352207788647	4.533320419972299	4.491582759813566	5.422322522124228	-2.527413481541606	-16.118657164414028	7.003854623763754	11.53303388100463	1.1303577565095555	-7.72551739416512	-4.9488365819940405	3.650723047053548	3.525291181976776	14.597275041866869	4.508925191266188	7.916328675640768	0.035942358356582105	12.79076806678618	4.699792554827473	-0.098916084471389	6.487196921252919	-18.073801455381613	4.034127806942002	1.9294869463775162	2.3979416417365087	1.226551018335062	5.074568277923156	-13.663009862482811	12.669039982969574	7.193453159568193	2.781364603923185	-10.315961862760275	1.027493879920618	10.357083417849509	0.28623643964266776	-0.5342668354831233	8.83605601545832	12.600528484320558	11.775726772418409	-6.115329329177968	10.988761327293934	2.08467150331807	-0.3434265772839371	11.887079489183362	8.04274403849723	-4.203743691650946	1.213471522060459	-7.602531050011487	3.6037686996016465	-2.0379972703958025	-3.6560002256208	4.853415743482703	-1.9277219356336799	0.17605528332609252	11	9	10	11	4	3	25	23	20	21	19	9	20	10	11	8	7	14	17	23	18	11	23	8	4	21	8	16	9	0.006430434358063342	0.5248903583157124	0.7019076555600935	0.43346967203391773	0.20540303560648931	0.5904729758692715	0.1910842629275219	0.8333690345034762	0.8100347566274453	0.25411895056333744	0.5211520369992598	0.02330175572444193	0.34340308632802596	0.9119050862957071	0.6145596254489516	0.2993198956831392	0.5911537171326988	0.7404110690020659	0.5403346243346073	0.5436659088569629	0.20768790071248788	0.1404459630868654	0.256424399043935	0.2509395671094463	0.9385334718283311	0.09911298543001457	0.428300047863754	0.785991296616356	0.4212958635550017	-7.484186809589843E-4	0.11125155761955331	-0.025038819404606283	0.015452162352228817	3
270000	-802.2076754038155	-579.7736680725341	-222.4340073312815	-1.8381930012078016	-2.363644041732931	-1.4576789894798985	7.285641503325489	9.650797643967838	20.727517997134477	-4.279265424941546	14.619570864256726	11.426363392362598	-9.92681446344666	6.828850544646781	14.859390395706368	-11.384711755406672	12.904442483919258	-0.25352503413997773	2.118363856704587	8.568617818907825	14.711425178208854	-4.880655089995828	-12.738938577401866	0.457970845029112	9.40416909016472	-12.552579391455344	11.98546271121076	-2.1199121445053084	-6.471985829979368	5.640271891544468	-7.733756196725617	1.3916691585746692	-8.620372089166999	1.9294869463775162	2.3979416417365087	1.226551018335062	-5.334951134934048	2.911192592925329	-0.23386784169699304	-9.340988269634874	-8.281151847665123	-4.320706025750869	-3.8068500333752233	-21.40093243753376	10.68512446871432	13.095155420944	-7.907443522666471	11.293616230203561	-0.8458391080269765	-14.566484246392177	2.129416570759613	8.665132544481665	5.501585869238832	6.67786937472637	-10.79813042170352	1.6967090548391965	-19.299964571355005	-13.925028458842485	8.308733080121183	16.416705898331507	12.477656092510706	-13.606924494716084	-4.967765114318992	0.036044990922510615	11	13	13	21	24	10	0	1	22	9	22	24	16	10	13	8	20	18	17	14	16	1	4	25	0	4	0	17	8	0.07634284875126773	0.33779857606040886	0.8627021229894538	0.6636276450823995	0.6482692610676236	0.9892635000048033	0.07776630774881044	0.6915201861466956	0.37781694338158	0.32895918425863224	0.009033476134108875	0.7805477316733307	0.03216145624047573	0.19020387613736567	0.6903263300945591	0.9588166450544487	0.2948664829017239	0.11323702473262687	0.003589723496157715	0.9786689019721109	0.14613616450070055	0.8196906506650159	0.4842920754110911	0.7678794957337393	0.06563794905857934	0.7693081570084713	0.03567652138782906	0.4255690579980417	0.07225284141808797	0.02081622063282762	0.18772550402330845	-0.0027898544322084717	0.09459117567072058	3
280000	-804.1994923334877	-579.7736680725341	-224.42582426095365	-1.8381930012078016	-2.363644041732931	-1.4576789894798985	-17.290855361580668	2.0267402237116077	-4.461550537049744	15.250003064318214	1.2893461953621914	-2.1375709660813307	1.3738637705511039	4.138015484695847	2.8293816830257903	-0.23315619451141067	7.8320978575671365	19.181997880562918	7.026789760410138	-32.77878829471738	3.549105216464296	-0.7225705608460515	-11.873155804149775	-11.008270222073147	9.162811243324906	4.086992930872164	-0.8300546167013856	21.431011858567917	10.982871517720305	0.4365620558028507	-2.341901050076239	7.181474829350852	-7.244329384733079	1.9294869463775162	2.3979416417365087	1.226551018335062	3.4997836093088637	25.533545295516113	-4.169502224538931	24.043852168679265	5.659654475350804	0.7182585977651588	-5.284165660858681	10.893751853774447	-0.5832354143489873	-0.8948402262172443	-8.889198592959909	-4.438862320334706	0.6827563118869726	6.112269678232524	-3.0432994252912606	-7.986737290230717	3.3115281626836346	-1.3366331109968108	-0.3792108977431834	-0.01718811997856662	15.772100838160002	-5.024853097555704	1.3847115690834917	6.106338040687758	13.654942470486317	-4.416854463152967	-1.9818753184633975	0.674924436800254	11	13	14	7	22	16	14	1	25	3	5	17	10	8	17	22	14	25	10	4	3	21	21	20	6	24	25	3	3	0.19163584302416836	0.38641956465973415	0.9908359927576453	0.7112925124599804	0.8959233460290599	0.8227763564003409	0.7233516676149947	0.17343029780495334	0.9624735799857119	0.1667684680718693	0.034597147380871274	0.7760509146573176	0.45197366049993914	0.20136015562373855	0.5887012601071427	0.47591890860338903	0.8265072844187213	0.4369409750698886	0.2624731582864326	0.1356506282771336	0.1349621341167514	0.6262060583664683	0.3598042334845414	0.8998988784375805	0.5319314403877425	0.2831858244423834	0.9202317247376561	0.14927801134594043	0.5645717032609309	0.02081622063282762	0.18772550402330845	-0.0027898544322084717	0.09459117567072058	3
290000	-795.1366762143871	-579.7736680725341	-215.36300814185304	-1.8381930012078016	-2.363644041732931	-1.4576789894798985	-15.11253040097299	7.4983317085217065	7.535882918168396	-10.338512378005522	-17.676919897196374	9.411960519198395	-0.19896470987130677	-1.5401215160920128	-4.421711952015193	-5.158810144721187	5.3996253039589615	8.809467042773768	-12.858723226595334	13.781978833367248	4.637303586390196	0.14518270394792587	-0.4944376721953496	-17.041511346743885	4.808404330745792	2.050590650219781	-9.39263657088533	-7.72665102228607	2.5187501502228056	-1.9957044009547644	-12.443989489490615	0.6402593950186288	-3.3267484514667576	1.9294869463775162	2.3979416417365087	1.226551018335062	7.479925943931486	12.258936596360074	-7.018344850066919	-10.54727662161578	-1.7534851321142533	5.646034887179489	0.7150805041325512	-1.5495380725051238	1.9391785176885783	8.77361069900741	7.387553574144825	1.2404037347752395	11.847196224404703	-18.662928830675913	6.038090784841142	-1.7840853178102698	-18.370629497628137	-2.056501224885303	-4.527705452536525	-6.389851752561897	-0.9665259169485605	-12.788666835534839	7.932036838213527	-2.0748498608651538	-5.268887240857627	-11.248240688968526	3.72459686967903	0.18975691527023242	11	13	7	5	8	6	23	6	20	22	3	7	6	8	6	16	15	21	9	11	23	10	10	21	19	13	22	18	23	0.11755168571549157	0.3709315381379912	0.017253839502106683	0.6660849720989435	0.34728224603334323	0.05116320197526447	0.1706431611477539	0.42585761646355613	4.025941223199103E-4	0.7684844287745364	0.723965100512849	0.535939163450152	0.13032926828546776	0.08857420062006405	0.6162851421617379	0.08782647246172115	0.6164225801367811	0.7637282349073546	0.8800209943300603	0.41396882374097466	0.053752659295290606	0.6063318088579945	0.014082945841649486	0.577964238527124	0.6536240623597119	0.668273309652777	0.5751673177728441	0.9213012699502414	4.818197946987457E-4	0.02081622063282762	0.18772550402330845	-0.0027898544322084717	0.09459117567072058	3
300000	-796.3287719121834	-579.7736680725341	-216.5551038396493	-1.8381930012078016	-2.363644041732931	-1.4576789894798985	-10.647676181522677	-4.9105518995466255	-17.651830398741296	-4.761404402631086	-14.120723569800528	3.415115059930711	0.3133248117576457	7.302437981747541	1.392779887808393	-8.212817748184813	-9.527540901426287	3.688753984174128	3.0918404348224895	-6.388144903521388	6.324106849150998	-19.25773180569327	-9.069031034277176	17.783765485851866	10.966476785355557	7.08212873229022	10.568663907073425	-12.456115405745777	-5.431759961128171	-3.0259496121967553	-6.224699050036129	20.91420467688124	3.38742000128737	1.9294869463775162	2.3979416417365087	1.226551018335062	9.810967435390538	1.887779752902114	-9.724075585275237	5.977398922211383	-5.52441263278039	-3.0772128985043947	-2.326987875736128	-0.5211816908018454	1.5397073427906953	-23.48961408776095	-12.170265555348097	2.4587740617825666	4.193241592533058	-16.879779069502163	-0.7889613598573781	2.071706796873883	0.013792473238485314	-13.62386533924692	-0.4669347181476997	0.6888845213705803	3.419126911470263	-3.387934135597792	-0.7577644122427518	6.7214582080781815	-13.985104457270516	9.686326506345639	0.3597267371013224	0.008235829089545723	11	13	9	6	17	10	24	22	21	14	6	17	3	12	0	3	17	2	23	16	22	12	20	2	22	8	3	23	13	0.16814162445119252	0.33758130283801935	0.20705859224696255	0.5506037216391083	0.41242860933838954	0.6365927301802934	0.49457847847130076	0.10314209500761395	0.21148208733761842	0.9926438849257483	0.6741892626623655	0.9119660836768211	0.9838362159424712	0.6245908919028852	0.19290801229444499	0.8252456396990224	0.049816821225777685	0.366711821776185	0.26664013546766285	0.20591877551911453	0.7807115454430305	0.5174314223471377	0.3229154431476583	0.7785934929372001	0.32724843788168034	0.00817954742797744	0.2982892941488573	0.9707432797363925	0.5615207714137239	0.02081622063282762	0.18772550402330845	-0.0027898544322084717	0.09459117567072058	3
310000	-803.6647167825084	-581.2508792572943	-222.41383752521415	-1.8381930012078016	-2.363644041732931	-1.4576789894798985	-9.798373897075416	-2.6583221600403757	-14.370458124763704	1.2698308297787122	8.9437604045074	4.312840573445509	-15.30929070471738	-9.353579414244306	21.56990859420116	10.709166577413438	19.027307003708565	-6.407754133579696	-1.1675235605408867	-1.0870266199284373	11.917438993803467	16.97434518762163	9.318179158532828	5.313671774449432	-9.39875659363958	11.349826993664388	4.636272627532421	11.691366786587203	5.738113069777061	-12.88846027434894	-4.289974026605371	8.07053516620114	4.840637235661465	1.9294869463775162	2.6662013937713467	1.226551018335062	-2.3956706716108123	10.05757841302749	-18.884298897545385	-3.9942827122942983	18.261436303656147	7.144481003128208	5.240627010639743	-3.5310796153349617	-0.7151106646790772	-6.862733386366949	-14.292251273717115	0.32392318845877544	-6.8457509131132905	11.246360806504152	-4.384105831616312	-3.783261205128012	7.977142034705573	-1.0492890073073582	14.225841875154424	-6.126464109344574	6.548292359488073	-3.4129512701675946	-14.342612722701247	15.908605538441625	-1.1222936175593272	13.115760228559925	-9.543657403867913	0.1267896418539099	11	13	19	8	21	3	19	24	17	22	21	11	15	11	0	16	2	9	0	6	5	8	8	24	13	14	16	11	18	0.22453304032964017	0.34912557022511215	0.03824267543990312	0.20691991421856293	0.1412246407527451	0.05156117886426581	0.11054235356985731	0.8655995960813131	0.8009753911170953	0.12159745676482436	0.2674116931080269	0.4921905090045545	0.6145417819463791	0.19058483690642647	0.6069057005497526	0.9664927410068183	0.10625592619559265	0.7347307580202386	0.3743781287207687	0.23053756134863213	0.0020367582584441823	0.3223365588743914	0.009961369181041846	0.7067353307580663	0.3619496684150558	0.8484870437211774	0.11800577234070087	0.8983957336931229	0.9205337611937453	0.020035762159587467	0.1790458667072381	-0.0019054316542825855	0.08253337522638274	3
320000	-794.2141816700121	-569.1423826098923	-225.07179906011976	-0.9712733030649074	-2.363644041732931	-1.8381930012078016	6.0849861233066	6.54131457561572	14.86310344042165	3.789142148740269	2.9802468357896394	-8.173172710195733	-1.5841992962817582	12.969844390285928	-8.809068599317548	27.23807922395787	-2.1668564675194215	-0.634147064153515	-5.873675114298273	-17.027337933219435	9.354083654710788	11.437016551222902	9.784437862796787	-10.92494726953629	-9.314597612812955	4.8350459525334175	0.2985008864375982	-12.199374695424744	-1.1113531604564937	15.394057534138142	-1.186398415976372	-1.14566741111574	-12.887165324008416	1.2979702986443264	2.6662013937713467	1.9294869463775162	3.539189124327171	-0.2248474867352943	2.7715252143485127	5.6699772945444025	18.20443322817155	-10.467602438801457	2.2126556902858816	-8.090192874031402	4.379046988613924	-10.12936927222385	7.221307513296805	1.591973479445528	11.973153458695228	-0.4160532739838949	12.32290487635116	-0.6301992071906231	33.0784916920788	7.764376293001755	11.541942868312654	-10.207243426745745	-12.473773907027162	1.2863234476115801	-6.282479194356492	3.5805502592114724	1.753465384550549	-8.37133699591061	-0.5724940075639946	0.679258987229835	11	13	18	15	8	18	9	23	14	18	13	13	17	24	13	23	4	6	0	15	23	5	18	4	6	18	4	3	24	0.218562132660713	0.3292967111225865	0.7710357095708887	0.5572875537170401	0.14592373627154853	0.8205195777634062	0.2564793723685983	0.5483294289159834	0.09501286930662012	0.34371387850100144	0.14994932105127057	0.8929914324033661	0.7793050129933881	0.6335400977170007	0.8143877283114231	0.21712547097386037	0.9017039669387018	0.6133852354555178	0.8768756699029627	0.24282596149900892	0.9655510881790712	0.7981669113717956	0.17372513306116077	0.9847538120702306	0.8186650266612397	0.5337336658823636	0.9487592036190543	0.10892726674884934	0.5257203685132742	0.07107104755168803	0.2785609448445069	0.06941182770282994	0.2746047526668245	3
330000	-792.4123713811729	-569.1423826098923	-223.26998877128065	-0.9712733030649074	-2.363644041732931	-1.8381930012078016	4.137733386559548	2.0103545346138567	-3.8767543554097834	-20.21909347663992	3.789306133507103	-3.8643430523048714	-3.5395462080378355	-10.341903801734745	-11.0039944697276	-5.345156429717862	-13.784559510728402	-15.603286515501956	1.750654680889287	3.7973605066327636	-5.161225978410339	1.2216042447427462	15.742126676988931	8.503156818469188	-0.4552916426774267	-3.9681397224333494	-11.705535775914315	-13.005675947532797	14.672998221442326	-16.9783626251507	7.525470902434785	-1.4645925513802753	-17.098693851795666	1.2979702986443264	2.6662013937713467	1.9294869463775162	-2.292639529364706	-4.912339223648251	29.7514029571384	-3.604865210784692	1.4316070776575582	-8.257033425240765	-0.25546903310307734	-4.421734893560102	6.037831766722412	-6.359425915031533	0.5763856414187689	-7.012014629197523	-3.842583265616657	17.557787482697286	-8.035323265191407	-12.332726476264437	11.751947382134578	8.479750903299077	10.39564209941718	-9.394696386015664	10.83277897414862	-17.28376497939766	8.184933427397876	-9.992828568334854	-14.27288088134349	-3.7057160761365804	6.683694470232377	0.07642350683513027	11	13	20	5	19	16	22	11	17	8	20	16	24	10	21	3	19	0	7	16	4	20	4	10	20	24	21	4	20	0.08825839596032903	0.2650420456772322	0.032425549679866994	0.7033804755963458	0.9662636451259823	0.7010980252590451	0.9501517757747426	0.22803061858454354	0.007472642861888645	0.5053504934741402	0.39460733574673235	0.06868328128301293	0.5440290511325158	0.8178251898975809	0.05003035146466528	0.535052992585975	0.4383903894692487	0.5184191937661956	0.19334591837747717	0.10605614745426806	0.6852075398817362	0.4628622280492357	0.8876216434051034	0.04538994656278128	0.6006459728493263	0.06412170805207484	0.4427352812780557	0.06773415937635874	0.5559605513604713	0.07107104755168803	0.2785609448445069	0.06941182770282994	0.2746047526668245	3
340000	-790.3324215015969	-569.1423826098923	-221.19003889170455	-0.9712733030649074	-2.363644041732931	-1.8381930012078016	11.621163893197437	15.564555559760699	8.874539314592408	3.6844216419205473	2.985592096902213	11.474483555448678	6.275126149898949	17.238645055399857	3.3164251905560853	-2.294742124522852	9.175349316785336	-14.31350127762407	2.2318079104925435	-7.926696469092106	11.712567594581614	0.3892906965541165	-13.341047855326401	-7.4490338819603235	-2.0624922617535955	7.910992332395864	-1.2795850203127532	11.26831410102113	-6.275722329611593	2.9492600633108275	2.563948565566572	16.80655839359669	9.079201686984312	1.2979702986443264	2.6662013937713467	1.9294869463775162	-6.727978043203997	19.01150757915301	-9.601939716339	-9.413733566355031	-6.92089973029611	-6.239468638991218	-7.1540655369581945	-3.409093814141304	10.011203296417722	12.22844151959845	-14.290256717900508	0.48980515436855043	-7.41412277490757	7.3349117407548725	-7.460908998264192	-2.232640034040104	14.247567085659638	-5.165779680724709	2.1929738356496493	2.170237878414264	-6.910093534893008	9.143396425528769	27.192377765904027	3.8479355942816262	6.533900515602178	21.514907668039882	-8.41175614553464	0.03225669786199945	11	13	0	15	6	21	0	24	7	13	18	13	12	14	5	21	3	20	6	11	14	25	3	2	12	24	4	25	20	0.2282550643522897	0.3071096199087596	0.29470485814648906	0.9192822925775553	0.2715794080323759	0.8549614023823983	0.8771121395014972	0.5454626003090804	0.44889738944848734	0.8212353928696882	0.7135664792665403	0.17320797494585516	0.3403032144748881	0.24612293090738724	0.5060800552167338	0.06160828819997377	0.7079081646545533	0.665106297991608	0.4913943631559232	0.9325512467955691	0.9327739753683205	0.517821664773389	0.9740072427599211	0.21591445451207802	0.8005561213178326	0.4454188181532549	0.0547301943178351	0.9456397022746279	0.2893048895437169	0.07107104755168803	0.2785609448445069	0.06941182770282994	0.2746047526668245	3
350000	-792.9347896668114	-566.6692760438231	-226.26551362298838	-0.9712733030649074	-2.363644041732931	-1.8381930012078016	-7.505029903618908	-2.132481934347161	0.0015592435507425506	7.16503934013253	4.264801945338542	-1.310474660970545	-4.603147946686782	1.6644656121620631	-0.1662067179234139	-25.929212633949106	23.67504156412412	-6.284136554779005	-4.009624125407882	11.500530569734924	20.86095353297581	-8.731105808760855	3.8707979169072804	15.021767050185383	-6.972126635685468	-15.255522674906244	-0.5658817001751526	-10.109230842953025	-23.971798409276357	-14.082181735175471	-14.087834438967274	-10.293095128526952	4.604184820806145	1.2979702986443264	2.6662013937713467	1.9294869463775162	5.5427353718863	-3.123987656011332	6.766208870690317	11.343655606216423	3.5220214790638416	3.1934807175542863	-5.0871350083675	20.361775231948158	1.1859479851100616	8.018714366494645	-0.26642823065716037	-13.340802827077749	-7.490443531432949	9.800638373927134	2.308004397788025	-5.506123323975505	23.326894771098644	-0.2769716546474523	4.065571734150726	-11.30755493560639	-11.533665531455458	0.7954686976641527	-1.1884072632416363	-4.30806421631277	-2.5865438884450374	1.6370443761006417	14.947744617643492	0.24807473421869428	10	13	18	19	18	18	12	17	25	24	25	4	21	19	22	17	20	3	15	18	6	2	11	4	1	10	11	6	24	0.6919599300297271	0.3035664594709907	0.22686678408943706	0.7011368145844904	0.5726225921646014	0.18003064037302685	0.5547450438866008	0.7830746317423857	0.6394076722188987	0.8536923714567302	0.6680102287403376	0.29658940772798026	0.8911284831860121	0.7471357679427217	0.3611658189117639	0.6715383248355282	0.8638963657884562	0.3986991361909895	0.3345887247992797	0.2923357331152997	0.20410062011515584	0.42003688564582853	0.08430988384716809	0.4849883769348139	0.042459065653978945	0.9954378941056035	0.183247559886076	0.9013208987854163	0.7544667768954683	0.0537036991128893	0.3218115026125634	-0.20710593284270895	-7.667706481875494E-4	4
360000	-786.5871260421645	-557.6798409681859	-228.90728507397864	-0.9712733030649074	-2.363644041732931	-1.8381930012078016	-4.603147946686782	6.613320103496417	8.294174211511603	11.79030228953031	7.653635468833	-5.969696627668496	8.137888237534291	11.212181051523164	5.441096401162245	-6.4271237528233165	-4.393755725420473	-2.7697334301034715	-4.499287622340617	-22.759159317088717	12.556943895530342	6.4803804374820935	-2.71563776645905	0.03528831436787527	13.143577431239384	-22.027252433118566	-0.44240680517082875	1.6622431838869574	-12.80864913968252	-7.795096647457083	-4.434505377934945	-2.349201519726291	12.076598248698883	1.2979702986443264	2.6662013937713467	1.9294869463775162	3.2398657614909165	1.1859479851100616	-2.2490117819098034	-18.295182495906325	3.28473527470139	0.4597774303575477	-19.046856881998288	-2.6693889234375483	-8.97235209659316	0.010948994883331231	-9.305368668615568	-1.1341953335750903	1.8138005141663367	-5.488425256302117	14.175997344888533	-12.53767850690956	26.053769051068457	-5.173763179212935	10.20792446654685	19.749132143280324	-3.4026870589088922	-15.085201558061648	-4.434937149583019	4.349850633667815	-2.6801187639885278	18.05208986350504	-16.357390175534604	2.7191079522165675	13	13	18	4	21	24	3	19	4	21	24	23	13	12	4	14	0	11	13	20	4	24	14	24	9	0	24	6	20	0.9238649961936998	0.23705752455843254	0.2126591773846399	0.5073949083242085	0.2621480415224018	0.642026987528365	0.6102737531434639	0.49291404557117424	0.23736333962729528	0.04371069041729836	0.4665022891072069	0.6401090159474233	0.2514577876800481	0.22959373540919759	0.5443220766612104	0.31351836019787127	0.3962172416111769	0.4317207379957684	0.8082302426479697	0.3363319496799452	0.12309627584527505	0.658538803850926	0.6062081718172464	0.9471395829249757	0.17968740071356004	0.005397387512834473	0.8566128766163601	0.4984439546714168	0.17982799057399612	0.14917053959326343	0.3960525299028373	-0.013082597196518941	0.1150145028087404	4
370000	-779.9417902434683	-559.3346490035165	-220.60714123995183	-0.9712733030649074	-2.363644041732931	-1.8381930012078016	-4.769096133477952	12.034387205526965	4.286447367904421	-31.20393401900179	0.06133762540289922	10.348430361661638	-1.151702383501648	-16.40623188974532	2.450800784265075	17.967264010461903	-5.737020518589244	19.888318496410776	-0.6511248651982733	-11.125209646722801	-10.388293583217628	10.221389802239713	1.8218447600752903	-11.26059520721726	5.315452539889722	0.9070747734831865	3.82849324626938	0.7207318349272835	3.1998507785408004	9.607394501068907	-24.54333179497449	-0.4550957802868574	-5.34804010075254	1.2979702986443264	2.6662013937713467	1.9294869463775162	2.870434101241539	-4.8699590770608605	3.2398657614909165	-7.563484886240732	15.670981894733732	-4.809254319614507	15.456175037494807	-1.022761491995774	3.665179230204303	13.9078718530155	-0.59849921243271	3.435600644906046	-9.196177354618122	5.011937372595977	10.87715634172056	5.618100797402624	-9.35259182574609	-1.866416605775063	5.610016555882119	5.585869576860066	-10.017733904832777	-0.5176009074796948	11.265036891836889	-12.709723264852384	-1.2626433414951688	-10.594821089643819	0.6952770531033714	0.020477249481403028	11	13	18	4	1	8	18	24	19	11	13	12	24	22	13	20	17	7	4	7	14	6	16	10	24	8	1	15	18	0.24547535042372204	0.3576862405042923	0.2126591773846399	0.2675177820638872	0.1402285031010544	0.623295185039974	0.4025458646158665	0.8818982987769906	0.15772341852249971	0.7650917427017702	0.7182946056077141	0.3263628708710088	0.5179801099959541	0.8117215695648524	0.6986956584276253	0.7873286776556567	0.6263932908228917	0.27019152382198697	0.48840935522454254	0.38738045028172197	0.882498024635689	0.39926763662661724	0.24482708017505284	0.4354682751815897	0.6352201651046333	0.11195484228194408	0.2581190416868565	0.7714037288050277	0.22784519138733572	0.1381569057741372	0.384503857171306	-0.03605835266161539	0.10127042312542453	4
